rid,length_label,target_prompt_len,output_len,layer_id,total_prompt_kv_slots,decode_steps,unique_kv_slots_used_decode_union,kv_union_used_to_total_prompt,mean_per_decode_step_used_to_total_prompt,min_token_pos,max_token_pos
ctx128k_req002,128k,131072,1000,55,131072,1000,48645,0.37113190,0.01315183,131072,132071
ctx128k_req002,128k,131072,1000,56,131072,1000,24516,0.18704224,0.01276868,131072,132071
ctx128k_req002,128k,131072,1000,57,131072,1000,33397,0.25479889,0.01321288,131072,132071
ctx128k_req002,128k,131072,1000,58,131072,1000,15717,0.11991119,0.01291587,131072,132071
ctx128k_req002,128k,131072,1000,59,131072,1000,24423,0.18633270,0.01307870,131072,132071
ctx128k_req002,128k,131072,1000,60,131072,1000,18529,0.14136505,0.01276486,131072,132071
ctx128k_req003,128k,131072,1000,0,131072,1000,13147,0.10030365,0.01551072,131072,132071
ctx128k_req003,128k,131072,1000,1,131072,1000,4737,0.03614044,0.01518024,131072,132071
ctx128k_req003,128k,131072,1000,2,131072,1000,13955,0.10646820,0.01251550,131072,132071
ctx128k_req003,128k,131072,1000,3,131072,1000,10402,0.07936096,0.01392920,131072,132071
ctx128k_req003,128k,131072,1000,4,131072,1000,24371,0.18593597,0.01432070,131072,132071
ctx128k_req003,128k,131072,1000,5,131072,1000,7496,0.05718994,0.01263546,131072,132071
ctx128k_req003,128k,131072,1000,6,131072,1000,25635,0.19557953,0.01264265,131072,132071
ctx128k_req003,128k,131072,1000,7,131072,1000,17880,0.13641357,0.01236389,131072,132071
ctx128k_req003,128k,131072,1000,8,131072,1000,14864,0.11340332,0.01221372,131072,132071
ctx128k_req003,128k,131072,1000,9,131072,1000,14849,0.11328888,0.01266849,131072,132071
ctx128k_req003,128k,131072,1000,10,131072,1000,16348,0.12472534,0.01280621,131072,132071
ctx128k_req003,128k,131072,1000,11,131072,1000,33489,0.25550079,0.01297991,131072,132071
ctx128k_req003,128k,131072,1000,12,131072,1000,19581,0.14939117,0.01282594,131072,132071
ctx128k_req003,128k,131072,1000,13,131072,1000,13570,0.10353088,0.01264478,131072,132071
ctx128k_req003,128k,131072,1000,14,131072,1000,10875,0.08296967,0.01303815,131072,132071
ctx128k_req003,128k,131072,1000,15,131072,1000,21008,0.16027832,0.01312045,131072,132071
ctx128k_req003,128k,131072,1000,16,131072,1000,18625,0.14209747,0.01291898,131072,132071
ctx128k_req003,128k,131072,1000,17,131072,1000,90227,0.68837738,0.01365985,131072,132071
ctx128k_req003,128k,131072,1000,18,131072,1000,12416,0.09472656,0.01282510,131072,132071
ctx128k_req003,128k,131072,1000,19,131072,1000,26073,0.19892120,0.01291135,131072,132071
ctx128k_req003,128k,131072,1000,20,131072,1000,33850,0.25825500,0.01320227,131072,132071
ctx128k_req003,128k,131072,1000,21,131072,1000,32758,0.24992371,0.01327763,131072,132071
ctx128k_req003,128k,131072,1000,22,131072,1000,13615,0.10387421,0.01292064,131072,132071
ctx128k_req003,128k,131072,1000,23,131072,1000,16917,0.12906647,0.01279769,131072,132071
ctx128k_req003,128k,131072,1000,24,131072,1000,30667,0.23397064,0.01341128,131072,132071
ctx128k_req003,128k,131072,1000,25,131072,1000,14824,0.11309814,0.01285448,131072,132071
ctx128k_req003,128k,131072,1000,26,131072,1000,35638,0.27189636,0.01327327,131072,132071
ctx128k_req003,128k,131072,1000,27,131072,1000,29603,0.22585297,0.01334167,131072,132071
ctx128k_req003,128k,131072,1000,28,131072,1000,31831,0.24285126,0.01300042,131072,132071
